Id,SalePrice
2735,139199.81106893267
2736,146480.25454038737
2737,122650.05289987438
2738,134506.39311131628
2739,159234.33459774638
2740,141442.06746146467
2741,142270.2384949565
2742,154494.2522992714
2743,161344.67147093127
2744,164036.1025049097
2745,140049.50903101062
2746,142296.15661004928
2747,147927.167886583
2748,119612.1466637432
2749,131242.31507415377
2750,138540.72118362883
2751,139263.96642584805
2752,189732.93977028198
2753,143831.0834745159
2754,213205.53820463052
2755,136582.59114599664
2756,103405.8350910604
2757,68703.70435704576
2758,94255.19932545818
2759,165849.97399769456
2760,121732.54954218314
2761,146228.92437571188
2762,145834.16342957673
2763,181440.13920653047
2764,152703.58190408937
2765,282875.9424633767
2766,134284.02943704338
2767,88157.54848365177
2768,137849.1526994669
2769,131908.55800422266
2770,139879.49622808184
2771,106859.13722075762
2772,111160.38254492056
2773,178725.6202023896
2774,147500.2141401224
2775,122984.04595285907
2776,144050.79492472237
2777,142769.91243003772
2778,105807.60017196412
2779,118332.85318961187
2780,95391.27468150636
2781,96764.58189644851
2782,99239.39811504546
2783,100665.6420406267
2784,121263.58795606415
2785,143528.90591899658
2786,67577.73268167806
2787,120897.86945180997
2788,74587.80490866862
2789,175048.01647529125
2790,98559.68503877622
2791,111033.31382281026
2792,61396.910622726275
2793,147919.89294506682
2794,95117.80536823017
2795,121203.98539974472
2796,96877.84787386113
2797,215546.299135397
2798,104007.32283184947
2799,114142.18286608826
2800,64398.510960262756
2801,104250.75148937004
2802,128761.37877635851
2803,157662.08199540677
2804,139466.35434981424
2805,99717.1746691399
2806,83237.69976747423
2807,168461.12693120897
2808,149656.74884121303
2809,133112.7161588894
2810,127285.2619714303
2811,164102.99233884193
2812,161763.41341888756
2813,150741.7395519237
2814,150320.2504365627
2815,95738.62809617404
2816,234567.54196695317
2817,154030.34234825373
2818,136255.14404949098
2819,170600.1649175017
2820,135831.80001172994
2821,103712.3979505039
2822,207232.41449015393
2823,356631.29883039783
2824,181566.85421505113
2825,151654.56785700345
2826,137175.73857190006
2827,138332.55624634927
2828,209642.1920934379
2829,232526.14610226225
2830,227705.53999569343
2831,172539.6176727342
2832,252842.00858750643
2833,297650.7688914818
2834,218637.56105292143
2835,219316.25951377174
2836,189302.79445493856
2837,164421.9670640379
2838,146810.298335862
2839,170402.02696744306
2840,205416.2451872598
2841,199265.9414560644
2842,232197.69697766888
2843,146177.97403981665
2844,174822.94837398428
2845,124771.74229807744
2846,205371.6914391746
2847,206368.35340027208
2848,217740.68921830298
2849,198239.12834506645
2850,283902.8570381892
2851,210045.61445932265
2852,241189.29236421012
2853,239794.32895524925
2854,138979.48778760876
2855,205492.9350774746
2856,199777.41855326976
2857,184273.45381039582
2858,208267.23726764892
2859,113021.91439949804
2860,124919.36045755529
2861,123872.25280631304
2862,188517.11120719652
2863,127672.90783738479
2864,243381.42966720046
2865,137121.66457579035
2866,135413.95286731975
2867,99114.36153146593
2868,97202.31220232674
2869,97548.69122904015
2870,122089.83618451076
2871,82989.67968294195
2872,53648.542469653294
2873,98536.67441069648
2874,138723.57576078325
2875,107269.12596320732
2876,159440.58262721155
2877,152351.25090178283
2878,166791.1641515667
2879,138918.8012675384
2880,106146.75054670483
2881,159660.40743667242
2882,175682.6210220474
2883,193372.34983258846
2884,193929.39237698424
2885,188353.21606196265
2886,241518.1956482259
2887,93734.55809422462
2888,141851.94584528301
2889,55021.142393299815
2890,80016.76346494905
2891,141516.3136719904
2892,47547.92026717573
2893,80873.4618522054
2894,59638.74323351351
2895,324296.2956438215
2896,283455.27372673654
2897,204397.78818108578
2898,143920.84888755754
2899,204014.2631503107
2900,168167.2699028233
2901,203926.06988872594
2902,191963.76484408719
2903,335947.7588477973
2904,341799.9318469431
2905,97098.59614123484
2906,199689.26266233504
2907,109225.75612454838
2908,131589.1124764912
2909,143327.69769500452
2910,81591.86711308247
2911,85964.89540331878
2912,150256.14609761504
2913,83285.52468584916
2914,79944.11945273804
2915,90799.4883577183
2916,83780.15690872265
2917,170233.49062506788
2918,117582.15200143184
2919,227600.98921053926
